标题,价格,面积,区域,链接
整租·碧桂园渠阳府 3室2厅 南,1300 元/月,110.00㎡,宝坻-京津新城-碧桂园渠阳府,https://tj.lianjia.com/zufang/TJ1921926538886905856.html
整租·红树湾花园 3室2厅 南/西北,3200 元/月,134.64㎡,滨海新区-中新生态城-红树湾花园,https://tj.lianjia.com/zufang/TJ1905201115125776384.html
整租·中海四信公寓 1室0厅 南,6000 元/月,47.00㎡,河西-陈塘庄-中海四信公寓,https://tj.lianjia.com/zufang/TJ1921912406750003200.html
整租·阅和平 2室1厅 南/北,6200 元/月,71.00㎡,和平-劝业场-阅和平,https://tj.lianjia.com/zufang/TJ1905098488434130944.html
合租·先进里 3居室 南卧,1630 元/月,河西-马场街-先进里,精选,https://tj.lianjia.com/zufang/TJ2481347597244039168.html
合租·富力桃园天富园 3居室 南卧,1154 元/月,14.85㎡,津南-双港-富力桃园天富园,https://tj.lianjia.com/zufang/TJ2491751880741896192.html
整租·上京嘉园 1室1厅 西南,800 元/月,58.00㎡,宝坻-京津新城-上京嘉园,https://tj.lianjia.com/zufang/TJ1905097270576021504.html
整租·静湖花园西区 2室2厅 南/北,900 元/月,89.00㎡,武清-静湖-静湖花园西区,https://tj.lianjia.com/zufang/TJ1922105408038633472.html
整租·阳光壹佰北园 2室1厅 西南,4000 元/月,105.00㎡,南开-体育中心街-阳光壹佰北园,https://tj.lianjia.com/zufang/TJ1905117522550587392.html
合租·瑞江花园梅苑 3居室 东卧,1290 元/月,11.80㎡,河西-尖山-瑞江花园梅苑,https://tj.lianjia.com/zufang/TJ2490899547627462656.html
整租·玉水园 1室1厅 南/北,15000 元/月,123.00㎡,河西-梅江-玉水园,https://tj.lianjia.com/zufang/TJ1905115722099458048.html
整租·星河香堤园 2室1厅 南,1200 元/月,82.75㎡,西青-张家窝-星河香堤园,https://tj.lianjia.com/zufang/TJ1921906955673141248.html
合租·雪莲东里 3居室 西卧,1190 元/月,16.60㎡,东丽-万新街-雪莲东里,https://tj.lianjia.com/zufang/TJ1741628902792495104.html
整租·富瀛洲花园 3室2厅 错层 南/北,4200 元/月,141.90㎡,河北-建昌道-富瀛洲花园,https://tj.lianjia.com/zufang/TJ1905104110974140416.html
整租·灵石里 1室1厅 南/北,1550 元/月,40.54㎡,南开-向阳路-灵石里,https://tj.lianjia.com/zufang/TJ1905123629541097472.html
整租·园丁公寓 1室1厅 西,2460 元/月,47.00㎡,河西-柳林街-园丁公寓,https://tj.lianjia.com/zufang/TJ2541008714736082944.html
合租·文静里 3居室 南卧,1390 元/月,13.10㎡,河西-马场街-文静里,https://tj.lianjia.com/zufang/TJ1741625983976341504.html
整租·美宁公寓 1室1厅 西,1700 元/月,44.41㎡,河西-挂甲寺-美宁公寓,https://tj.lianjia.com/zufang/TJ1921938217439854592.html
整租·文瑞家园 2室1厅 南,1300 元/月,52.60㎡,西青-西营门-文瑞家园,https://tj.lianjia.com/zufang/TJ1905130944147226624.html
整租·新湾花园南园 3室2厅 南/北,3600 元/月,158.15㎡,武清-新湾-新湾花园南园,https://tj.lianjia.com/zufang/TJ1922132139248189440.html
整租·新天地大厦(南开区) 1室1厅 南,6200 元/月,88.00㎡,南开-万兴街-新天地大厦(南开区),https://tj.lianjia.com/zufang/TJ1905470551925719040.html
整租·台湾路 1室0厅 南,1200 元/月,26.16㎡,河西-下瓦房-台湾路,https://tj.lianjia.com/zufang/TJ1905467187687063552.html
整租·林绣花园 1室1厅 南,1700 元/月,68.00㎡,津南-辛庄-林绣花园,https://tj.lianjia.com/zufang/TJ1905464597930835968.html
合租·尚东雅园 3居室 北卧,1530 元/月,14.80㎡,河东-上杭路-尚东雅园,https://tj.lianjia.com/zufang/TJ2550012435318702080.html
合租·社会山南苑 4居室 北卧,845 元/月,10.60㎡,西青-张家窝-社会山南苑,https://tj.lianjia.com/zufang/TJ2495933882159857664.html
整租·美韵家园 5室2厅 南,6000 元/月,286.00㎡,滨海新区-新北街-美韵家园,https://tj.lianjia.com/zufang/TJ1922212846951727104.html
合租·中冶德贤公馆 4居室 南卧,1200 元/月,河西-陈塘庄-中冶德贤公馆,精选,https://tj.lianjia.com/zufang/TJ1573313051107524608.html
整租·金地艺城华府 3室1厅 南/北,2400 元/月,北辰-宜兴埠-金地艺城华府,精选,https://tj.lianjia.com/zufang/TJ1584785290688462848.html
整租·金溪花园 2室2厅 东南,500 元/月,89.06㎡,武清-静湖-金溪花园,https://tj.lianjia.com/zufang/TJ2899948829598023680.html
整租·沈阳道 1室0厅 东,1000 元/月,15.89㎡,和平-劝业场-沈阳道,https://tj.lianjia.com/zufang/TJ2902258038377283584.html
整租·鸿坤原乡郡 4室2厅 南/北,1100 元/月,142.80㎡,武清-黄庄-鸿坤原乡郡,https://tj.lianjia.com/zufang/TJ2891363911125172224.html
合租·曹庄欣苑 4居室 北卧,1160 元/月,西青-中北镇-曹庄欣苑,精选,https://tj.lianjia.com/zufang/TJ1576540590630240256.html
整租·景福里 1室1厅 南,2790 元/月,河西-挂甲寺-景福里,精选,https://tj.lianjia.com/zufang/TJ1601800511781076992.html
整租·富力津门湖江湾广场 1室1厅 南,2530 元/月,45.00㎡,西青-津门湖-富力津门湖江湾广场,https://tj.lianjia.com/zufang/TJ2798931211026964480.html
整租·泰富橄榄树 2室1厅 南/北,900 元/月,89.01㎡,宝坻-京津新城-泰富橄榄树,https://tj.lianjia.com/zufang/TJ2894223631414730752.html
整租·华侨城善水苑 2室2厅 南/北,1300 元/月,87.79㎡,东丽-东丽湖-华侨城善水苑,https://tj.lianjia.com/zufang/TJ2892577205622415360.html
合租·大唐印象唐雅苑 4居室 南卧,830 元/月,10.70㎡,东丽-华明镇-大唐印象唐雅苑,https://tj.lianjia.com/zufang/TJ1581390094164557824.html
整租·信诚大厦 1室0厅 南,4900 元/月,84.59㎡,南开-学府街-信诚大厦,https://tj.lianjia.com/zufang/TJ2896928994664652800.html
整租·北宁湾-宁宇家园 1室1厅 南,1900 元/月,47.62㎡,河北-铁东路-北宁湾-宁宇家园,https://tj.lianjia.com/zufang/TJ1584861485710966784.html
合租·龙湖天宸原著 4居室 北卧,890 元/月,8.22㎡,津南-海河教育园区-龙湖天宸原著,https://tj.lianjia.com/zufang/TJ1578174583515643904.html
整租·普天里 1室1厅 南,900 元/月,45.00㎡,北辰-天穆镇-普天里,https://tj.lianjia.com/zufang/TJ2897938645518655488.html
整租·水乡花园 3室1厅 南/北,7000 元/月,161.53㎡,南开-体育中心街-水乡花园,https://tj.lianjia.com/zufang/TJ2900013707394555904.html
整租·广厦南里西区 3室2厅 南/北,1200 元/月,132.00㎡,武清-杨村-广厦南里西区,https://tj.lianjia.com/zufang/TJ2900549721712508928.html
整租·时代峰景 1室1厅 西,1100 元/月,43.78㎡,武清-静湖-时代峰景,https://tj.lianjia.com/zufang/TJ2890567961897074688.html
合租·华润中央公园 4居室 北卧,760 元/月,5.30㎡,津南-双港-华润中央公园,https://tj.lianjia.com/zufang/TJ1588836355742367744.html
整租·融创东岸名郡 1室0厅 南,2000 元/月,50.00㎡,北辰-双街-融创东岸名郡,https://tj.lianjia.com/zufang/TJ2889146136713764864.html
合租·中骏雍景府 4居室 北卧,690 元/月,6.30㎡,西青-张家窝-中骏雍景府,https://tj.lianjia.com/zufang/TJ1591251597634043904.html
整租·中海国际公园城瞰湖苑 2室2厅 南,800 元/月,86.64㎡,津南-八里台-中海国际公园城瞰湖苑,https://tj.lianjia.com/zufang/TJ1572807020971556864.html
整租·讷河里 1室1厅 南/北,1100 元/月,50.00㎡,北辰-集贤里-讷河里,https://tj.lianjia.com/zufang/TJ1573644231275184128.html
合租·天房六合国际 4居室 北卧,1230 元/月,7.95㎡,河西-陈塘庄-天房六合国际,https://tj.lianjia.com/zufang/TJ1597342626766389248.html
整租·桃花园东里 2室1厅 南,1400 元/月,68.67㎡,红桥-丁字沽街-桃花园东里,https://tj.lianjia.com/zufang/TJ1573130618949074944.html
整租·万城聚豪 3室2厅 南/北,500 元/月,105.00㎡,武清-静湖-万城聚豪,https://tj.lianjia.com/zufang/TJ1570013248764248064.html
整租·华润橡树湾仰润轩 6室3厅 跃层 南,3500 元/月,149.00㎡,东丽-华明镇-华润橡树湾仰润轩,https://tj.lianjia.com/zufang/TJ1569276296591048704.html
整租·碧桂园莫奈的湖 4室2厅 复式 南/北,1100 元/月,172.85㎡,武清-武清其它-碧桂园莫奈的湖,https://tj.lianjia.com/zufang/TJ1568184468684931072.html
合租·首创悦山郡 4居室 北卧,860 元/月,8.70㎡,津南-辛庄-首创悦山郡,https://tj.lianjia.com/zufang/TJ1602474173517529088.html
整租·富源里(津南区) 7室2厅 南,6500 元/月,333.56㎡,津南-咸水沽-富源里(津南区),https://tj.lianjia.com/zufang/TJ1572888588515803136.html
整租·欣悦佳园 1室1厅 南,1550 元/月,58.00㎡,津南-双港-欣悦佳园,https://tj.lianjia.com/zufang/TJ1954177737652436992.html
整租·新城和兴府 2室1厅 南,2100 元/月,99.00㎡,津南-咸水沽-新城和兴府,https://tj.lianjia.com/zufang/TJ1954178296203706368.html
整租·西邻村 1室1厅 南,1200 元/月,39.25㎡,滨海新区-杭州道-西邻村,https://tj.lianjia.com/zufang/TJ1954179031016407040.html
整租·金泰新村 1室1厅 南,1400 元/月,42.00㎡,滨海新区-新村街-金泰新村,https://tj.lianjia.com/zufang/TJ1954179342745468928.html
合租·富顿大厦 5居室 北卧,1430 元/月,和平-南市-富顿大厦,精选,https://tj.lianjia.com/zufang/TJ1848626757586911232.html
整租·凤山商业广场 1室1厅 南,5000 元/月,100.83㎡,河东-太阳城-凤山商业广场,https://tj.lianjia.com/zufang/TJ1954163106586296320.html
整租·长庚老年公寓 1室1厅 南,1900 元/月,49.00㎡,红桥-铃铛阁-长庚老年公寓,https://tj.lianjia.com/zufang/TJ1954162148351410176.html
整租·融创东岸名郡 2室1厅 南,1300 元/月,80.35㎡,北辰-双街-融创东岸名郡,https://tj.lianjia.com/zufang/TJ1954165118036082688.html
整租·华润橡树湾茗润轩 2室1厅 南,3060 元/月,东丽-华明镇-华润橡树湾茗润轩,精选,https://tj.lianjia.com/zufang/TJ1848628231805075456.html
整租·集美雍阳 2室2厅 南/北,1500 元/月,88.00㎡,武清-东蒲洼街-集美雍阳,https://tj.lianjia.com/zufang/TJ1954164209314955264.html
整租·天保天成华境 3室2厅 南,4300 元/月,114.00㎡,滨海新区-开发区-天保天成华境,https://tj.lianjia.com/zufang/TJ1954358633059844096.html
整租·博雅时尚花园 1室1厅 南,1750 元/月,68.56㎡,津南-咸水沽-博雅时尚花园,https://tj.lianjia.com/zufang/TJ1954334114513420288.html
整租·春天花园 2室1厅 南/北,1200 元/月,98.00㎡,宝坻-南关大街-春天花园,https://tj.lianjia.com/zufang/TJ1954367763900268544.html
整租·万科金奥广场 2室1厅 东北,3200 元/月,55.00㎡,西青-津门湖-万科金奥广场,https://tj.lianjia.com/zufang/TJ1954362521536167936.html
整租·岳园小区 2室1厅 南/北,1100 元/月,96.00㎡,宝坻-建设路-岳园小区,https://tj.lianjia.com/zufang/TJ1954367955487686656.html
合租·正荣府 4居室 南卧,930 元/月,10.00㎡,北辰-天穆镇-正荣府,https://tj.lianjia.com/zufang/TJ1843960285711302656.html
整租·友和里 1室1厅 南,950 元/月,66.85㎡,东丽-金钟街-友和里,https://tj.lianjia.com/zufang/TJ1954369116940795904.html
合租·惠森花园 3居室 南卧,1560 元/月,13.20㎡,河东-春华街-惠森花园,https://tj.lianjia.com/zufang/TJ1896887284263813120.html
整租·德翔里 1室1厅 南,1000 元/月,66.85㎡,东丽-金钟街-德翔里,https://tj.lianjia.com/zufang/TJ1954371356564914176.html
整租·天鹅湖天湖园 5室2厅 南/北,31000 元/月,372.73㎡,河西-梅江-天鹅湖天湖园,https://tj.lianjia.com/zufang/TJ1954371212977111040.html
合租·复地悦诚花园 3居室 南卧,1290 元/月,10.90㎡,东丽-空港经济区-复地悦诚花园,https://tj.lianjia.com/zufang/TJ1850245390561968128.html
合租·龙井里 2居室 北卧,1590 元/月,10.70㎡,南开-万兴街-龙井里,https://tj.lianjia.com/zufang/TJ1899122068109131776.html
整租·万隆花园小区 2室1厅 南/北,1900 元/月,74.10㎡,东丽-万新街-万隆花园小区,https://tj.lianjia.com/zufang/TJ1954375212405358592.html
整租·盛皓南苑 2室1厅 南/北,2600 元/月,93.64㎡,河北-新开河-盛皓南苑,https://tj.lianjia.com/zufang/TJ1954373173927477248.html
整租·裕岭嘉园 1室1厅 南/北,950 元/月,47.80㎡,东丽-军粮城-裕岭嘉园,https://tj.lianjia.com/zufang/TJ1954376617132294144.html
合租·碧水家园A区 4居室 南卧,1360 元/月,27.00㎡,西青-中北镇-碧水家园A区,https://tj.lianjia.com/zufang/TJ1913814295766892544.html
整租·正荣府 2室1厅 南,2200 元/月,85.02㎡,北辰-天穆镇-正荣府,https://tj.lianjia.com/zufang/TJ1954377186706194432.html
整租·中建滨海壹号 2室1厅 南,2300 元/月,88.55㎡,滨海新区-新河街-中建滨海壹号,https://tj.lianjia.com/zufang/TJ1954180767932219392.html
整租·民和巷景苑 1室1厅 南,600 元/月,48.42㎡,东丽-新立街-民和巷景苑,https://tj.lianjia.com/zufang/TJ1954179475923009536.html
整租·贻景花园 2室2厅 南,2000 元/月,98.00㎡,滨海新区-新北街-贻景花园,https://tj.lianjia.com/zufang/TJ1954180192146554880.html
整租·西关北里 1室1厅 南,2300 元/月,35.47㎡,红桥-铃铛阁-西关北里,https://tj.lianjia.com/zufang/TJ1954203468461768704.html
整租·金地·新城大境 3室2厅 南/北,1300 元/月,120.00㎡,宝坻-潮阳大道-金地·新城大境,https://tj.lianjia.com/zufang/TJ1954200455240220672.html
合租·万春花园 4居室 北卧,1260 元/月,河东-春华街-万春花园,精选,https://tj.lianjia.com/zufang/TJ1953519656320892928.html
整租·碧春园 1室1厅 南,1750 元/月,红桥-双环邨-碧春园,精选,https://tj.lianjia.com/zufang/TJ1944234350849556480.html
整租·悦光年 1室1厅 北,800 元/月,29.22㎡,武清-东蒲洼街-悦光年,https://tj.lianjia.com/zufang/TJ1954191379567476736.html
整租·鑫旺里 1室1厅 南,1500 元/月,61.20㎡,津南-辛庄-鑫旺里,https://tj.lianjia.com/zufang/TJ1954189800906948608.html
合租·新梅江锦秀里 4居室 南卧,1430 元/月,10.00㎡,河西-新梅江-新梅江锦秀里,https://tj.lianjia.com/zufang/TJ1947988226434138112.html
整租·伴山人家 2室1厅 南,2100 元/月,90.00㎡,滨海新区-新北街-伴山人家,https://tj.lianjia.com/zufang/TJ1954190893556695040.html
整租·金泰丽湾 2室1厅 南,2300 元/月,88.18㎡,东丽-华明镇-金泰丽湾,https://tj.lianjia.com/zufang/TJ1954197581663830016.html
合租·紫芥园 4居室 南卧,1360 元/月,9.51㎡,红桥-芥园道-紫芥园,https://tj.lianjia.com/zufang/TJ1940017129952641024.html
整租·鑫旺里 2室1厅 南/北,1900 元/月,92.00㎡,津南-辛庄-鑫旺里,https://tj.lianjia.com/zufang/TJ1954382077008805888.html
整租·津泽兰湾 4室1厅 南/北,5500 元/月,297.00㎡,东丽-东丽湖-津泽兰湾,https://tj.lianjia.com/zufang/TJ1954381821449863168.html
整租·纪明家园 1室1厅 南,2200 元/月,54.00㎡,西青-津门湖-纪明家园,https://tj.lianjia.com/zufang/TJ1954382332928458752.html
整租·东兴里（西青区） 2室1厅 南/北,2000 元/月,78.00㎡,西青-中北镇-东兴里（西青区）,https://tj.lianjia.com/zufang/TJ1954382807484596224.html
整租·天泰园 3室2厅 南/北,1100 元/月,105.00㎡,宝坻-海滨-天泰园,https://tj.lianjia.com/zufang/TJ1954383276860768256.html
合租·绮华里 3居室 南卧,1833 元/月,17.30㎡,南开-华苑-绮华里,https://tj.lianjia.com/zufang/TJ1943217038092664832.html
合租·格调松间北里 4居室 北卧,1230 元/月,10.15㎡,西青-精武镇-格调松间北里,https://tj.lianjia.com/zufang/TJ1940381660675571712.html
整租·今日家园 1室1厅 南/北,1600 元/月,58.85㎡,北辰-宜兴埠-今日家园,https://tj.lianjia.com/zufang/TJ1954382863822487552.html
整租·卓越浅水湾 2室1厅 东北,3200 元/月,80.00㎡,河东-大王庄-卓越浅水湾,https://tj.lianjia.com/zufang/TJ1954383208569110528.html
整租·融创星河和平印 1室1厅 北,5000 元/月,75.58㎡,和平-南营门街-融创星河和平印,https://tj.lianjia.com/zufang/TJ1954380521056239616.html
合租·华润橡树湾仰润轩 3居室 南卧,930 元/月,16.00㎡,东丽-华明镇-华润橡树湾仰润轩,https://tj.lianjia.com/zufang/TJ1944357707960025088.html
整租·欢颜里 2室1厅 南,1400 元/月,49.31㎡,河东-常州道-欢颜里,https://tj.lianjia.com/zufang/TJ1954378547862700032.html
整租·耀远里 2室1厅 南/北,2600 元/月,55.00㎡,南开-兴南街-耀远里,https://tj.lianjia.com/zufang/TJ1954380455054671872.html
整租·纯雅公寓 1室1厅 南,2200 元/月,61.00㎡,河西-友谊路-纯雅公寓,https://tj.lianjia.com/zufang/TJ1954381512174469120.html
整租·阳光城·未来悦 3室2厅 南,2400 元/月,89.00㎡,津南-海河教育园区-阳光城·未来悦,https://tj.lianjia.com/zufang/TJ1954380781891616768.html
整租·润阳花园 3室2厅 南/北,1800 元/月,101.00㎡,宝坻-怡购-润阳花园,https://tj.lianjia.com/zufang/TJ1954381488191438848.html
整租·中惠熙元广场 1室1厅 北,1800 元/月,46.27㎡,滨海新区-响螺湾-中惠熙元广场,https://tj.lianjia.com/zufang/TJ1954380887470637056.html
整租·碧华里 2室1厅 南/北,4300 元/月,115.00㎡,南开-华苑-碧华里,https://tj.lianjia.com/zufang/TJ1954388126256332800.html
整租·中海寰宇天下 1室1厅 东,2800 元/月,56.14㎡,河西-陈塘庄-中海寰宇天下,https://tj.lianjia.com/zufang/TJ1954388105146400768.html
整租·慕湖苑 2室2厅 南/北,1400 元/月,86.00㎡,东丽-东丽湖-慕湖苑,https://tj.lianjia.com/zufang/TJ1954388092026617856.html
整租·金隅悦城雅香大厦 1室1厅 南,1000 元/月,57.00㎡,东丽-万新街-金隅悦城雅香大厦,https://tj.lianjia.com/zufang/TJ1880911717500715008.html
合租·中海四信公寓 3居室 南卧,1490 元/月,河西-陈塘庄-中海四信公寓,精选,https://tj.lianjia.com/zufang/TJ2525463328055369728.html
整租·首创国际半岛采薇雅苑 2室2厅 南,500 元/月,87.00㎡,武清-高村-首创国际半岛采薇雅苑,https://tj.lianjia.com/zufang/TJ1880920847892348928.html
整租·智汇广场 4室2厅 南/北,5200 元/月,195.00㎡,武清-高村-智汇广场,https://tj.lianjia.com/zufang/TJ1880921959772979200.html
合租·新梅江锦秀里 3居室 南卧,1290 元/月,8.40㎡,河西-新梅江-新梅江锦秀里,https://tj.lianjia.com/zufang/TJ2477393818408714240.html
合租·地华里 4居室 南卧,1890 元/月,14.60㎡,南开-华苑-地华里,https://tj.lianjia.com/zufang/TJ1741574986457415680.html
整租·金隅悦城雅香大厦 1室1厅 南,1000 元/月,57.00㎡,东丽-万新街-金隅悦城雅香大厦,https://tj.lianjia.com/zufang/TJ1880910988107055104.html
整租·富兴领寓 2室1厅 南,800 元/月,40.00㎡,武清-下朱庄-富兴领寓,https://tj.lianjia.com/zufang/TJ1880961465758777344.html
整租·绿洲湾8号 5室3厅 南/北,1600 元/月,247.33㎡,武清-泗村-绿洲湾8号,https://tj.lianjia.com/zufang/TJ1880936742018613248.html
整租·香港建鑫城 5室2厅 南,2500 元/月,140.00㎡,津南-八里台-香港建鑫城,https://tj.lianjia.com/zufang/TJ1880935276289720320.html
合租·荣庆园 5居室 北卧,1330 元/月,6.60㎡,和平-南市-荣庆园,https://tj.lianjia.com/zufang/TJ1741734998655893504.html
合租·意境兰庭 4居室 北卧,1035 元/月,8.80㎡,东丽-空港经济区-意境兰庭,https://tj.lianjia.com/zufang/TJ2536540757910110208.html
整租·沽上江南 3室1厅 南,1880 元/月,132.00㎡,津南-咸水沽-沽上江南,https://tj.lianjia.com/zufang/TJ1880926959874080768.html
合租·天越园 3居室 南卧,2490 元/月,14.80㎡,南开-鼓楼街-天越园,https://tj.lianjia.com/zufang/TJ1741627241395126272.html
合租·龙井里 2居室 南卧,1690 元/月,17.70㎡,南开-万兴街-龙井里,https://tj.lianjia.com/zufang/TJ2527467785475596288.html
整租·中嘉花园怡水苑 2室1厅 东南,1900 元/月,85.00㎡,红桥-西于庄-中嘉花园怡水苑,https://tj.lianjia.com/zufang/TJ1880936851024379904.html
整租·翡翠半岛馨园 2室1厅 南/北,1000 元/月,75.00㎡,武清-武清其它-翡翠半岛馨园,https://tj.lianjia.com/zufang/TJ1880866484893253632.html
整租·星河香堤园 3室2厅 南/北,2600 元/月,114.00㎡,西青-张家窝-星河香堤园,https://tj.lianjia.com/zufang/TJ1880868186174259200.html
整租·卫津路(和平区) 2室1厅 南/北,2800 元/月,53.88㎡,和平-新兴街-卫津路(和平区),https://tj.lianjia.com/zufang/TJ1880842362251378688.html
整租·诚基经贸中心 1室1厅 东,3160 元/月,60.73㎡,和平-体育馆街-诚基经贸中心,https://tj.lianjia.com/zufang/TJ2499652970166632448.html
整租·大唐印象唐雅苑 4室2厅 南,3150 元/月,240.00㎡,东丽-华明镇-大唐印象唐雅苑,https://tj.lianjia.com/zufang/TJ1880902178781003776.html
整租·舒畅嘉园 2室1厅 南/北,1300 元/月,81.43㎡,东丽-万新街-舒畅嘉园,https://tj.lianjia.com/zufang/TJ1880908590961655808.html
合租·金融街融汇 3居室 南卧,1581 元/月,21.00㎡,西青-海泰高新区-金融街融汇,https://tj.lianjia.com/zufang/TJ2503420521736314880.html
合租·惠众家园 3居室 南卧,1290 元/月,12.00㎡,河西-新梅江-惠众家园,https://tj.lianjia.com/zufang/TJ1741986116581457920.html
整租·金科博翠湾 4室2厅 南/北,800 元/月,145.00㎡,武清-黄庄-金科博翠湾,https://tj.lianjia.com/zufang/TJ1880910492344516608.html
合租·中嘉花园秋水苑 3居室 北卧,1190 元/月,11.90㎡,红桥-西于庄-中嘉花园秋水苑,https://tj.lianjia.com/zufang/TJ1741987761587486720.html
合租·国耀上河城 4居室 北卧,760 元/月,9.10㎡,北辰-双街-国耀上河城,https://tj.lianjia.com/zufang/TJ2553651699772293120.html
整租·慕湖苑 2室2厅 南/北,1800 元/月,90.00㎡,东丽-东丽湖-慕湖苑,https://tj.lianjia.com/zufang/TJ1880879548074033152.html
整租·瑞金里 2室1厅 西南,1800 元/月,70.05㎡,河东-春华街-瑞金里,https://tj.lianjia.com/zufang/TJ1880876722996379648.html
整租·地环里 1室1厅 西北,1900 元/月,40.00㎡,南开-万兴街-地环里,https://tj.lianjia.com/zufang/TJ1880894239462653952.html
整租·民宜里 2室1厅 南/北,2000 元/月,50.00㎡,北辰-宜兴埠-民宜里,https://tj.lianjia.com/zufang/TJ1954401537392377856.html
整租·和平公寓 3室2厅 北,4800 元/月,100.00㎡,河西-越秀路-和平公寓,https://tj.lianjia.com/zufang/TJ1954401099980996608.html
整租·惠众家园 1室1厅 北,2200 元/月,50.48㎡,河西-新梅江-惠众家园,https://tj.lianjia.com/zufang/TJ1954409930970628096.html
整租·中环福境 2室1厅 南,2300 元/月,92.00㎡,河北-新开河-中环福境,https://tj.lianjia.com/zufang/TJ1954410265290211328.html
整租·万科东第 3室2厅 南/北,6500 元/月,122.00㎡,西青-李七庄-万科东第,https://tj.lianjia.com/zufang/TJ1954409450848649216.html
整租·国宜北里 1室1厅 南/北,1350 元/月,58.00㎡,北辰-宜兴埠-国宜北里,https://tj.lianjia.com/zufang/TJ1954412734825103360.html
整租·东海岸家园 2室1厅 南,2300 元/月,88.00㎡,滨海新区-新北街-东海岸家园,https://tj.lianjia.com/zufang/TJ1954412821643001856.html
整租·宜白北里 1室0厅 南,3600 元/月,30.00㎡,北辰-宜兴埠-宜白北里,https://tj.lianjia.com/zufang/TJ1954411193636487168.html
整租·碧春园 2室1厅 南,1500 元/月,59.00㎡,红桥-双环邨-碧春园,https://tj.lianjia.com/zufang/TJ1954411220110934016.html
整租·月云公寓 1室1厅 南,1800 元/月,45.00㎡,河北-鸿顺里街-月云公寓,https://tj.lianjia.com/zufang/TJ1954411015126908928.html
合租·金蕾花园 4居室 北卧,1330 元/月,河北-望海楼-金蕾花园,精选,https://tj.lianjia.com/zufang/TJ1951555048504819712.html
整租·嘉誉新城 2室2厅 南/北,3200 元/月,92.00㎡,滨海新区-杭州道-嘉誉新城,https://tj.lianjia.com/zufang/TJ1954410887959805952.html
整租·环湖南里 1室1厅 南,1700 元/月,41.00㎡,河西-天塔街-环湖南里,https://tj.lianjia.com/zufang/TJ1954411279825240064.html
合租·中骏雍景府 5居室 南卧,930 元/月,西青-张家窝-中骏雍景府,精选,https://tj.lianjia.com/zufang/TJ1954907981615202304.html
整租·富瀛洲花园 2室1厅 南,1900 元/月,河北-建昌道-富瀛洲花园,精选,https://tj.lianjia.com/zufang/TJ1955109721694273536.html
合租·千禧园东区 3居室 南卧,1190 元/月,红桥-邵公庄-千禧园东区,精选,https://tj.lianjia.com/zufang/TJ1951864627147046912.html
整租·华富家园南区 1室1厅 南,1500 元/月,62.00㎡,东丽-华明镇-华富家园南区,https://tj.lianjia.com/zufang/TJ1954410875695661056.html
整租·景福里 1室1厅 东,1900 元/月,23.00㎡,河西-挂甲寺-景福里,https://tj.lianjia.com/zufang/TJ1954413656934449152.html
合租·社会山北苑 4居室 北卧,790 元/月,8.00㎡,西青-张家窝-社会山北苑,https://tj.lianjia.com/zufang/TJ1951567216419799040.html
合租·瑞江花园梅苑 3居室 南卧,1460 元/月,15.40㎡,河西-尖山-瑞江花园梅苑,https://tj.lianjia.com/zufang/TJ1951810698946281472.html
合租·中交樾公馆 3居室 南卧,990 元/月,12.23㎡,西青-张家窝-中交樾公馆,https://tj.lianjia.com/zufang/TJ1951703295445696512.html
合租·格调绮园双迎里 5居室 南卧,1860 元/月,13.80㎡,河西-尖山-格调绮园双迎里,https://tj.lianjia.com/zufang/TJ1951808343181885440.html
整租·芳园里(河北区) 1室1厅 东南,1100 元/月,31.00㎡,河北-宁园-芳园里(河北区),https://tj.lianjia.com/zufang/TJ1954425137671438336.html
整租·雅云里 2室1厅 南/北,2800 元/月,76.28㎡,南开-长虹街-雅云里,https://tj.lianjia.com/zufang/TJ1954424375771922432.html
整租·芳云园 2室1厅 南/北,2200 元/月,86.16㎡,滨海新区-塘沽街-芳云园,https://tj.lianjia.com/zufang/TJ1954419234305998848.html
合租·金地格林世界棕榈苑D区 3居室 东卧,1260 元/月,17.31㎡,津南-双港-金地格林世界棕榈苑D区,https://tj.lianjia.com/zufang/TJ1951810204819521536.html
合租·园荫里 2居室 东卧,1530 元/月,12.90㎡,南开-王顶堤-园荫里,https://tj.lianjia.com/zufang/TJ1951623333845925888.html
整租·奥城公寓 1室1厅 南,2400 元/月,49.00㎡,南开-体育中心街-奥城公寓,https://tj.lianjia.com/zufang/TJ1954419476380254208.html
整租·宜鹏园 2室1厅 南/北,2000 元/月,89.00㎡,北辰-宜兴埠-宜鹏园,https://tj.lianjia.com/zufang/TJ1954419030659956736.html
整租·国和园 2室1厅 南/北,1800 元/月,64.00㎡,红桥-和苑-国和园,https://tj.lianjia.com/zufang/TJ1954418400029573120.html
整租·东方明珠苑 2室1厅 南,1500 元/月,68.80㎡,蓟州-人民公园-东方明珠苑,https://tj.lianjia.com/zufang/TJ1930563648640516096.html
合租·未来城冬博苑 3居室 南卧,1190 元/月,北辰-宜兴埠-未来城冬博苑,精选,https://tj.lianjia.com/zufang/TJ1806325414243598336.html
整租·东澳广场 3室1厅 南,1100 元/月,61.00㎡,武清-静湖-东澳广场,https://tj.lianjia.com/zufang/TJ1930561072280895488.html
