Title,Price,Area,Region,Link
整租·金隅珑熙汇 1室1厅 东南,2000 元/月,48.00㎡,武侯-新双楠-金隅珑熙汇,https://cd.lianjia.com/zufang/CD1942660730998226944.html
整租·颐和京都 2室2厅 东南,2100 元/月,76.72㎡,青羊-万家湾-颐和京都,https://cd.lianjia.com/zufang/CD1942770577307598848.html
整租·友盛上都 2室1厅 东南,1700 元/月,62.48㎡,新都-新都城区-友盛上都,https://cd.lianjia.com/zufang/CD1942776158886035456.html
合租·泛林格兰晴天 4居室 东卧,1160 元/月,高新-金融城-泛林格兰晴天,精选,https://cd.lianjia.com/zufang/CD1907820530208079872.html
整租·丹桂苑(高新区) 4室2厅 跃层 南,3350 元/月,131.28㎡,高新-中和-丹桂苑(高新区),https://cd.lianjia.com/zufang/CD1942778930289180672.html
整租·致民东路19号 2室1厅 南/北,3300 元/月,94.94㎡,武侯-川音-致民东路19号,https://cd.lianjia.com/zufang/CD1942776205577027584.html
整租·华润二十四城五期 3室2厅 东南,4900 元/月,96.89㎡,成华-万象城-华润二十四城五期,https://cd.lianjia.com/zufang/CD1942611098817527808.html
整租·成大二期A区 1室1厅 东,1600 元/月,41.00㎡,龙泉驿-十陵-成大二期A区,https://cd.lianjia.com/zufang/CD1942616222109532160.html
整租·楠域丽景 3室1厅 南,2800 元/月,152.49㎡,天府新区-南湖-楠域丽景,https://cd.lianjia.com/zufang/CD1942615457601159168.html
整租·优客联邦三期 1室1厅 西北,2700 元/月,56.85㎡,武侯-丽都-优客联邦三期,https://cd.lianjia.com/zufang/CD1942615517244162048.html
合租·中德英伦联邦A区 4居室 南卧,1050 元/月,高新-中德-中德英伦联邦A区,精选,https://cd.lianjia.com/zufang/CD1925497401255133184.html
整租·保利星荟 1室1厅 东南,2100 元/月,37.48㎡,高新-大源-保利星荟,https://cd.lianjia.com/zufang/CD1942594902986588160.html
整租·大邦第1城 2室2厅 东南,900 元/月,91.25㎡,青白江-青白江-大邦第1城,https://cd.lianjia.com/zufang/CD1942607662352957440.html
整租·航天城上城二期 1室1厅 西,2200 元/月,55.40㎡,高新-大源-航天城上城二期,https://cd.lianjia.com/zufang/CD1942799337872424960.html
整租·建发鹭洲国际 4室2厅 东南,7500 元/月,127.67㎡,高新-大源-建发鹭洲国际,https://cd.lianjia.com/zufang/CD1942790484703313920.html
整租·中海锦城一期 3室2厅 西南,4000 元/月,116.21㎡,武侯-簇桥-中海锦城一期,https://cd.lianjia.com/zufang/CD1942790717923393536.html
整租·锦悦金沙 1室1厅 西南,2700 元/月,37.18㎡,青羊-金沙-锦悦金沙,https://cd.lianjia.com/zufang/CD1942792059664465920.html
整租·万科金色乐府 2室1厅 南/北,3600 元/月,77.15㎡,成华-东郊记忆-万科金色乐府,https://cd.lianjia.com/zufang/CD1942794112990183424.html
整租·紫阳花园 2室1厅 西南,2000 元/月,81.65㎡,天府新区-南湖-紫阳花园,https://cd.lianjia.com/zufang/CD1942795054439464960.html
合租·时代晶座(高新) 4居室 西卧,1230 元/月,高新-大源-时代晶座(高新),精选,https://cd.lianjia.com/zufang/CD1925831278481899520.html
整租·佳兆业君汇上品 3室2厅 南,2500 元/月,89.19㎡,天府新区-南湖-佳兆业君汇上品,https://cd.lianjia.com/zufang/CD1942796682643111936.html
整租·时代印象 1室1厅 东南,2400 元/月,61.63㎡,青羊-草市街-时代印象,https://cd.lianjia.com/zufang/CD1942788393750495232.html
整租·欣茂大峰景 2室1厅 南,1600 元/月,82.84㎡,新都-大丰-欣茂大峰景,https://cd.lianjia.com/zufang/CD1942787736406589440.html
整租·蓝光凯丽香江 3室2厅 南,3600 元/月,104.00㎡,锦江-琉璃场-蓝光凯丽香江,https://cd.lianjia.com/zufang/CD1942790310711001088.html
整租·慕和南道 3室1厅 南,3100 元/月,88.08㎡,天府新区-华阳-慕和南道,https://cd.lianjia.com/zufang/CD1942790243245621248.html
整租·双林二巷1号 1室1厅 东南,1600 元/月,51.20㎡,成华-新华公园-双林二巷1号,https://cd.lianjia.com/zufang/CD1942779792352870400.html
整租·金海岸·天府花园水城 2室2厅 南/北,900 元/月,75.03㎡,金堂-金堂-金海岸·天府花园水城,https://cd.lianjia.com/zufang/CD1942785537475608576.html
合租·宁馨园 5居室 南卧,750 元/月,高新-中和-宁馨园,精选,https://cd.lianjia.com/zufang/CD1954851255964663808.html
整租·新希望东原锦官印悦 3室2厅 东南/南,1800 元/月,110.56㎡,新津-五津-新希望东原锦官印悦,https://cd.lianjia.com/zufang/CD1942783312095346688.html
整租·融城后街 1室2厅 东南/西南,2400 元/月,52.86㎡,高新-神仙树-融城后街,https://cd.lianjia.com/zufang/CD1942800108856803328.html
合租·黄金时代(中和街道办吉龙二街) 5居室 南卧,650 元/月,高新-远大-黄金时代(中和街道办吉龙二街),精选,https://cd.lianjia.com/zufang/CD1954846585665880064.html
合租·一品天成 4居室 南卧,1000 元/月,武侯-簇桥-一品天成,精选,https://cd.lianjia.com/zufang/CD1954857144796839936.html
整租·绿地中心468星朗 1室1厅 东南,1800 元/月,42.86㎡,锦江-三圣乡-绿地中心468星朗,https://cd.lianjia.com/zufang/CD1942803673461555200.html
整租·招商时代公园天樾境B区 3室2厅 南,3500 元/月,142.47㎡,天府新区-麓湖生态城-招商时代公园天樾境B区,https://cd.lianjia.com/zufang/CD1942806124054970368.html
整租·凯丽滨江花园 3室2厅 东南,4300 元/月,134.00㎡,高新-天府长城-凯丽滨江花园,https://cd.lianjia.com/zufang/CD1942806743817912320.html
整租·绿地468云玺四期 3室1厅 东南,3780 元/月,107.32㎡,锦江-三圣乡-绿地468云玺四期,https://cd.lianjia.com/zufang/CD1942805992957804544.html
整租·雄飞新园名都 1室1厅 东,2099 元/月,46.10㎡,高新-市一医院-雄飞新园名都,https://cd.lianjia.com/zufang/CD1942810412709838848.html
整租·北欧知识城一期 3室1厅 东,1700 元/月,103.82㎡,新都-大丰-北欧知识城一期,https://cd.lianjia.com/zufang/CD1942810523322023936.html
整租·中环壹号大厦 1室1厅 南,1800 元/月,44.54㎡,成华-万年场-中环壹号大厦,https://cd.lianjia.com/zufang/CD1942811752185987072.html
整租·金科一城 3室1厅 南,2500 元/月,97.24㎡,成华-动物园-金科一城,https://cd.lianjia.com/zufang/CD1942810082135769088.html
整租·保利学府城 3室2厅 东南,3200 元/月,金牛-国宾-保利学府城,精选,https://cd.lianjia.com/zufang/CD1949757462118662144.html
整租·恒大御景半岛 3室2厅 南,1300 元/月,139.76㎡,金堂-金堂-恒大御景半岛,https://cd.lianjia.com/zufang/CD1942809381087215616.html
合租·首信首御 4居室 南卧,1050 元/月,武侯-新双楠-首信首御,精选,https://cd.lianjia.com/zufang/CD1952259046446727168.html
整租·恒大曹家巷广场 2室1厅 东南,3600 元/月,72.85㎡,金牛-马鞍路-恒大曹家巷广场,https://cd.lianjia.com/zufang/CD1942809554244861952.html
合租·美好时光 4居室 南卧,1050 元/月,武侯-红牌楼-美好时光,精选,https://cd.lianjia.com/zufang/CD1952270255971631104.html
整租·保利时代云汀 4室2厅 南,8000 元/月,金牛-金牛万达-保利时代云汀,精选,https://cd.lianjia.com/zufang/CD1952295894086844416.html
整租·龙湖梵悦台 4室2厅 南,12000 元/月,成华-万年场-龙湖梵悦台,精选,https://cd.lianjia.com/zufang/CD1952293658908688384.html
合租·橙郡三期 4居室,1060 元/月,高新西-中海国际-橙郡三期,精选,https://cd.lianjia.com/zufang/CD1952295693502644224.html
整租·滨江河畔 2室1厅 南,2500 元/月,87.66㎡,天府新区-华阳-滨江河畔,https://cd.lianjia.com/zufang/CD1942810323597656064.html
整租·东立国际花城 2室2厅 西南,1800 元/月,81.00㎡,双流-蛟龙港-东立国际花城,https://cd.lianjia.com/zufang/CD1942812860782477312.html
整租·金山商业街46号 3室2厅 东南,1500 元/月,110.19㎡,龙泉驿-龙泉驿城区-金山商业街46号,https://cd.lianjia.com/zufang/CD1942808312797986816.html
合租·富港花园 4居室 南卧,1300 元/月,武侯-双楠-富港花园,精选,https://cd.lianjia.com/zufang/CD1952276712804843520.html
整租·佳兆业广场 3室1厅 东南,3600 元/月,87.83㎡,青羊-外光华-佳兆业广场,https://cd.lianjia.com/zufang/CD1942808335237513216.html
合租·恒大天府半岛4期 5居室 南卧,1000 元/月,15.00㎡,天府新区-锦江生态带-恒大天府半岛4期,https://cd.lianjia.com/zufang/CD1949743973111169024.html
合租·保利心语花园二期 4居室 北卧,1130 元/月,8.00㎡,高新-大源-保利心语花园二期,https://cd.lianjia.com/zufang/CD1952248832674758656.html
整租·华润云庭 3室2厅 南,2400 元/月,112.29㎡,龙泉驿-大面-华润云庭,https://cd.lianjia.com/zufang/CD1942814593571094528.html
合租·川发天府上城 5居室 东南卧,940 元/月,15.00㎡,天府新区-锦江生态带-川发天府上城,https://cd.lianjia.com/zufang/CD1879500865149075456.html
整租·丽都花园丽府 4室2厅 东南,15000 元/月,305.94㎡,武侯-丽都-丽都花园丽府,https://cd.lianjia.com/zufang/CD1879523926959194112.html
整租·保利锦外小户 1室0厅 南,1900 元/月,高新-金融城-保利锦外小户,精选,https://cd.lianjia.com/zufang/CD1742457193329852416.html
整租·南城都汇汇曦园三期 4室2厅 东南/南,3600 元/月,225.30㎡,高新-市一医院-南城都汇汇曦园三期,https://cd.lianjia.com/zufang/CD1748295386700709888.html
整租·润富国际公寓 1室0厅 南,2900 元/月,高新-金融城-润富国际公寓,精选,https://cd.lianjia.com/zufang/CD1805573731116908544.html
合租·川发天府上城 5居室 东南卧,750 元/月,15.00㎡,天府新区-锦江生态带-川发天府上城,https://cd.lianjia.com/zufang/CD1879501039292383232.html
整租·阳晨新世界F区 3室2厅 东南,1000 元/月,130.00㎡,简阳-城西片区-阳晨新世界F区,https://cd.lianjia.com/zufang/CD1747917720369758208.html
整租·南洋馨园 5室3厅 南,8000 元/月,327.00㎡,双流-航空港-南洋馨园,https://cd.lianjia.com/zufang/CD1747819226703331328.html
整租·鹭湖宫13区 4室2厅 东南,2980 元/月,139.00㎡,温江-国色天乡-鹭湖宫13区,https://cd.lianjia.com/zufang/CD1879492342793109504.html
整租·金沙宸宇公馆 4室1厅 东南,17000 元/月,230.00㎡,青羊-金沙-金沙宸宇公馆,https://cd.lianjia.com/zufang/CD1747237616002007040.html
合租·首创爱这城四期 3居室 东南卧,908 元/月,成华-建设路-首创爱这城四期,精选,https://cd.lianjia.com/zufang/CD1810522074087686144.html
整租·恒大珺临阁 1室1厅 东南,3200 元/月,64.00㎡,高新-大源-恒大珺临阁,https://cd.lianjia.com/zufang/CD1879479012724572160.html
整租·融创翰林学府 3室1厅 南/北,1500 元/月,99.98㎡,新津-五津-融创翰林学府,https://cd.lianjia.com/zufang/CD1750818664296218624.html
合租·东方希望天祥广场 5居室 南卧,508 元/月,高新-新会展-东方希望天祥广场,精选,https://cd.lianjia.com/zufang/CD1816153848478171136.html
整租·佳年华新生活 3室1厅 东南,2400 元/月,81.27㎡,温江-花都大道-佳年华新生活,https://cd.lianjia.com/zufang/CD1879797227354849280.html
整租·森宇音乐花园 3室2厅 跃层 南,4000 元/月,206.10㎡,温江-花都大道-森宇音乐花园,https://cd.lianjia.com/zufang/CD1750872271850831872.html
合租·帕丽湾 3居室 东南卧,950 元/月,锦江-沙河堡-帕丽湾,精选,https://cd.lianjia.com/zufang/CD1768174996204552192.html
整租·人居越秀和樾林语 4室2厅 南,4000 元/月,136.76㎡,天府新区-麓山-人居越秀和樾林语,https://cd.lianjia.com/zufang/CD1879767620324950016.html
整租·黄金海岸 4室3厅 跃层 东,5580 元/月,219.93㎡,天府新区-华阳-黄金海岸,https://cd.lianjia.com/zufang/CD1879801715033636864.html
合租·中德英伦联邦B区 4居室 南卧,730 元/月,高新-中德-中德英伦联邦B区,精选,https://cd.lianjia.com/zufang/CD1773930837339799552.html
合租·人民北路二段198号 4居室 东南卧,806 元/月,金牛-金牛万达-人民北路二段198号,精选,https://cd.lianjia.com/zufang/CD1772115298426552320.html
整租·卧龙谷玖号 4室2厅 跃层 东南,1000 元/月,178.00㎡,龙泉驿-大面-卧龙谷玖号,https://cd.lianjia.com/zufang/CD1879821202998951936.html
合租·东湖国际 5居室 南卧,1057 元/月,10.31㎡,锦江-东湖-东湖国际,https://cd.lianjia.com/zufang/CD1805343841906065408.html
整租·华侨城纯水岸二期 3室1厅 东/南,3000 元/月,90.86㎡,金牛-华侨城-华侨城纯水岸二期,https://cd.lianjia.com/zufang/CD1879815079147339776.html
整租·海上海南苑 3室2厅 东南,2900 元/月,93.90㎡,成华-成渝立交-海上海南苑,https://cd.lianjia.com/zufang/CD1879808521382395904.html
合租·蜀郡 4居室 南卧,1290 元/月,15.30㎡,天府新区-华阳-蜀郡,https://cd.lianjia.com/zufang/CD1806605089708703744.html
整租·望江橡树林一期 1室1厅 东,3290 元/月,56.00㎡,锦江-三官堂-望江橡树林一期,https://cd.lianjia.com/zufang/CD1808020839304527872.html
合租·优品尚东三期 4居室 西卧,1430 元/月,10.85㎡,成华-万年场-优品尚东三期,https://cd.lianjia.com/zufang/CD1808121345209270272.html
合租·莲花新区 4居室 东卧,1130 元/月,10.00㎡,锦江-莲花-莲花新区,https://cd.lianjia.com/zufang/CD1820871719015940096.html
合租·华润凤凰城一期 4居室 西卧,1460 元/月,15.10㎡,高新-大源-华润凤凰城一期,https://cd.lianjia.com/zufang/CD1823259158707699712.html
整租·格林城 4室2厅 西,2800 元/月,118.00㎡,双流-华府-格林城,https://cd.lianjia.com/zufang/CD1942891033738084352.html
整租·泰华锦城 2室1厅 东,2000 元/月,55.92㎡,龙泉驿-大面-泰华锦城,https://cd.lianjia.com/zufang/CD1942889854077501440.html
整租·广汇御园二期B区 4室2厅 跃层 南,7300 元/月,192.69㎡,天府新区-麓湖生态城-广汇御园二期B区,https://cd.lianjia.com/zufang/CD1942893077228158976.html
合租·金地嘉年华城A区 4居室 南卧,760 元/月,青羊-金沙-金地嘉年华城A区,精选,https://cd.lianjia.com/zufang/CD1955582449882759168.html
合租·川发天府上城 5居室 南卧,750 元/月,天府新区-锦江生态带-川发天府上城,精选,https://cd.lianjia.com/zufang/CD1955582641495343104.html
整租·空港星汇 3室2厅,2400 元/月,双流-文星镇-空港星汇,精选,https://cd.lianjia.com/zufang/CD1955584114874646528.html
整租·天府香城 2室1厅 南,1400 元/月,103.31㎡,新都-新都城区-天府香城,https://cd.lianjia.com/zufang/CD1942890498700083200.html
独栋·龙湖冠寓 成都赞城店 一个月起 24h安保 免费公区！0中介 国庆提前定优惠 开间,2180 元/月,45.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18717.html
整租·万科天荟 1室0厅 东,2100 元/月,31.00㎡,成华-东郊记忆-万科天荟,https://cd.lianjia.com/zufang/CD1942890503800356864.html
独栋·龙湖冠寓 龙湖冠寓星悦荟 可月租！武侯京东实习/华西好房 学生企业特惠可月付0中介 开间,1558-1635 元/月,24.43㎡,仅剩2间,https://cd.lianjia.com/apartment/34957.html
独栋·龙湖冠寓 龙湖冠寓星悦荟 可月租无中介大落地窗 押一付一实拍随时看 双地铁口近商圈 开间,1530-1620 元/月,25.00㎡,仅剩2间,https://cd.lianjia.com/apartment/34957.html
合租·幸福彼岸 4居室 西卧,760 元/月,金牛-五块石-幸福彼岸,精选,https://cd.lianjia.com/zufang/CD1950421432387239936.html
合租·帕丽湾 5居室,1250 元/月,锦江-沙河堡-帕丽湾,精选,https://cd.lianjia.com/zufang/CD1950423597977698304.html
整租·二号花园 2室1厅 东南,1000 元/月,80.00㎡,简阳-河东新区-二号花园,https://cd.lianjia.com/zufang/CD1942888288624836608.html
整租·城投中南智在云辰 3室2厅 东南,1800 元/月,93.66㎡,新津-花源-城投中南智在云辰,https://cd.lianjia.com/zufang/CD1942877211207925760.html
整租·龙湖梵悦台 4室1厅 东/东南,8900 元/月,135.81㎡,成华-万年场-龙湖梵悦台,https://cd.lianjia.com/zufang/CD1942880026072449024.html
整租·紫竹北街65号 1室1厅 东南,2100 元/月,59.00㎡,高新-紫荆-紫竹北街65号,https://cd.lianjia.com/zufang/CD1942883871959810048.html
独栋·龙湖冠寓 成都金融城店 国庆特惠 一个月起 长租特惠超低价 金融城 免费开票无中介 1室1厅,2499 元/月,45.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18728.html
独栋·龙湖冠寓 成都科华中路店 1、7、18号线火车南站 泛悦国际 可短租无中介 可月付平层 1室1厅,2119 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/18737.html
独栋·龙湖冠寓 成都科华中路店 近市中心 可短租可月付 0中介独栋公寓精装整租平层 1室1厅,2150-2166 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/18737.html
整租·华润二十四城七期 3室2厅 南,6000 元/月,101.34㎡,成华-万象城-华润二十四城七期,https://cd.lianjia.com/zufang/CD1942882777246466048.html
整租·蓝光T-max 2室1厅 东/东南,2500 元/月,84.00㎡,双流-航空港-蓝光T-max,https://cd.lianjia.com/zufang/CD1942882468990287872.html
整租·卡碧蓝湾 3室1厅 南,1500 元/月,63.02㎡,郫都-犀浦-卡碧蓝湾,https://cd.lianjia.com/zufang/CD1942882311192182784.html
独栋·龙湖冠寓 成都南三环店 成都银行培训可短租无中介 金融城高新 茂业中心精装可开票 开间,2400-2500 元/月,38.73㎡,仅剩2间,https://cd.lianjia.com/apartment/18747.html
独栋·龙湖冠寓 成都武侯新城店 直租套一 可月租 落地窗 整租独卫 押一付一 实拍随时看 开间,1612 元/月,31.00-35.00㎡,仅剩4间,https://cd.lianjia.com/apartment/25383.html
独栋·龙湖冠寓 成都武侯新城店 星悦荟旁可月租 带阳台大套一 近地铁实拍无中介，可视频看房 开间,1610 元/月,33.78-37.22㎡,仅剩2间,https://cd.lianjia.com/apartment/25383.html
整租·绿地国际花都三期 4室2厅 东南,2800 元/月,125.10㎡,郫都-郫县城区-绿地国际花都三期,https://cd.lianjia.com/zufang/CD1942881434272268288.html
独栋·柚米寓 柚米寓金楠天街店 一个月可租 享免租 近地铁 空中花园 可做饭可短租 1室1厅,1550-1680 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35691.html
整租·复地金融岛湾流汇 1室1厅 南,5000 元/月,78.52㎡,高新-金融城-复地金融岛湾流汇,https://cd.lianjia.com/zufang/CD1942894783768821760.html
整租·南城都汇汇尚园 2室2厅 南,4500 元/月,89.00㎡,高新-市一医院-南城都汇汇尚园,https://cd.lianjia.com/zufang/CD1942894742643671040.html
整租·青江东路32号院 2室1厅 东南,800 元/月,60.97㎡,青白江-青白江-青江东路32号院,https://cd.lianjia.com/zufang/CD1860281273176555520.html
合租·福晟钱隆天下 4居室 东南卧,899 元/月,成华-新华公园-福晟钱隆天下,精选,https://cd.lianjia.com/zufang/CD1805297997840384000.html
合租·蜀都花园 4居室 东北卧,1160 元/月,锦江-水碾河-蜀都花园,精选,https://cd.lianjia.com/zufang/CD1807401566936760320.html
合租·瑞升望江橡树林二期 4居室 北卧,1530 元/月,16.60㎡,锦江-三官堂-瑞升望江橡树林二期,https://cd.lianjia.com/zufang/CD1805254156185763840.html
整租·东方希望天祥广场 4室1厅 南,5000 元/月,106.75㎡,高新-大源-东方希望天祥广场,https://cd.lianjia.com/zufang/CD1860899204746969088.html
合租·金桔花园二期南苑 4居室 东卧,1090 元/月,11.00㎡,金牛-花照壁-金桔花园二期南苑,https://cd.lianjia.com/zufang/CD1805349881326338048.html
合租·北辰美庐 4居室 西卧,1060 元/月,8.48㎡,成华-驷马桥-北辰美庐,https://cd.lianjia.com/zufang/CD1805494669782548480.html
合租·锦龙云府 3居室 西卧,990 元/月,7.90㎡,高新-广都-锦龙云府,https://cd.lianjia.com/zufang/CD1809114662529138688.html
整租·京汉新城悦隽江山 4室2厅 东/西,2000 元/月,134.46㎡,简阳-河东新区-京汉新城悦隽江山,https://cd.lianjia.com/zufang/CD1860518148072013824.html
合租·上海东韵 5居室 西卧,790 元/月,19.00㎡,锦江-攀成钢-上海东韵,https://cd.lianjia.com/zufang/CD1877784500314832896.html
合租·上海东韵 5居室 南卧,890 元/月,22.00㎡,锦江-攀成钢-上海东韵,https://cd.lianjia.com/zufang/CD1877785274474299392.html
合租·东方桂苑 5居室 东卧,1050 元/月,25.00㎡,锦江-九眼桥-东方桂苑,https://cd.lianjia.com/zufang/CD1877780690351685632.html
合租·芙蓉书香苑 3居室 东南卧,900 元/月,15.00㎡,新都-保利公园-芙蓉书香苑,https://cd.lianjia.com/zufang/CD1860548022337798144.html
整租·蔚蓝花城A区 3室2厅 错层 东南,2000 元/月,131.28㎡,龙泉驿-航天-蔚蓝花城A区,https://cd.lianjia.com/zufang/CD1860627114772922368.html
整租·华润凤凰城二期 1室1厅 南,2800 元/月,56.27㎡,高新-大源-华润凤凰城二期,https://cd.lianjia.com/zufang/CD1860637186781609984.html
整租·时代豪庭二期 2室1厅 西南,7900 元/月,175.50㎡,锦江-合江亭-时代豪庭二期,https://cd.lianjia.com/zufang/CD1860683432208629760.html
合租·东湖国际 5居室 南卧,900 元/月,25.00㎡,锦江-东湖-东湖国际,https://cd.lianjia.com/zufang/CD1877791850375413760.html
整租·三利宅院三期 4室3厅 东南/西北,8000 元/月,269.65㎡,高新-中和-三利宅院三期,https://cd.lianjia.com/zufang/CD1860637150324719616.html
合租·瑞升望江橡树林二期 5居室 西南卧,990 元/月,25.00㎡,锦江-三官堂-瑞升望江橡树林二期,https://cd.lianjia.com/zufang/CD1877795707742584832.html
整租·恒大都汇华庭 1室1厅 南,3950 元/月,65.72㎡,锦江-合江亭-恒大都汇华庭,https://cd.lianjia.com/zufang/CD1860670883031416832.html
整租·府河路苑 2室1厅 南/北,1700 元/月,73.66㎡,金牛-九里堤-府河路苑,https://cd.lianjia.com/zufang/CD1860992601725861888.html
合租·望江橡树林一期 5居室 东卧,780 元/月,18.00㎡,锦江-三官堂-望江橡树林一期,https://cd.lianjia.com/zufang/CD1877800677577588736.html
整租·绿地中心云锦468 3室2厅 东南,3200 元/月,89.00㎡,锦江-三圣乡-绿地中心云锦468,https://cd.lianjia.com/zufang/CD1860915462129319936.html
整租·保利国际广场 1室1厅 南,6500 元/月,108.00㎡,高新-大源-保利国际广场,https://cd.lianjia.com/zufang/CD1860913135574056960.html
整租·新尚广场 1室0厅 南,1000 元/月,40.00㎡,温江-温江大学城-新尚广场,https://cd.lianjia.com/zufang/CD1861020118440476672.html
整租·听湖九园 4室2厅 西南,400 元/月,117.86㎡,青白江-青白江-听湖九园,https://cd.lianjia.com/zufang/CD1861604095962382336.html
合租·望江橡树林一期 5居室 东南卧,1050 元/月,25.00㎡,锦江-三官堂-望江橡树林一期,https://cd.lianjia.com/zufang/CD1877801325941489664.html
整租·阅山墅 3室2厅 东南,1600 元/月,89.00㎡,都江堰-都江堰-阅山墅,https://cd.lianjia.com/zufang/CD1861621622843113472.html
合租·建银大厦 5居室 南卧,1230 元/月,26.00㎡,锦江-合江亭-建银大厦,https://cd.lianjia.com/zufang/CD1878086139563212800.html
整租·阳光城未来悦 4室2厅 东南,5200 元/月,172.00㎡,天府新区-锦江生态带-阳光城未来悦,https://cd.lianjia.com/zufang/CD1861717113740197888.html
整租·中化润达丰滨江樾城 4室2厅 南,10300 元/月,锦江-川师-中化润达丰滨江樾城,精选,https://cd.lianjia.com/zufang/CD1951250168032526336.html
整租·祥福苑(武侯) 3室1厅 东南/南,3600 元/月,143.89㎡,武侯-玉林-祥福苑(武侯),https://cd.lianjia.com/zufang/CD1855521851254505472.html
整租·天骄星城翰林院 2室1厅 东/西,850 元/月,74.21㎡,青白江-青白江-天骄星城翰林院,https://cd.lianjia.com/zufang/CD1855460385478410240.html
合租·四季家园 3居室 东卧,1050 元/月,高新-紫荆-四季家园,精选,https://cd.lianjia.com/zufang/CD1951630347716263936.html
整租·京汉新城悦隽风华 3室1厅 南,1650 元/月,114.35㎡,简阳-河东新区-京汉新城悦隽风华,https://cd.lianjia.com/zufang/CD1855445298952798208.html
合租·双华麓港 4居室,1200 元/月,18.00㎡,天府新区-南湖-双华麓港,https://cd.lianjia.com/zufang/CD1948967415316480000.html
整租·中洲锦城湖岸 3室2厅 南,4000 元/月,105.77㎡,高新-大源-中洲锦城湖岸,https://cd.lianjia.com/zufang/CD1855566715505606656.html
整租·新世纪 2室1厅 南,4500 元/月,138.00㎡,武侯-棕北-新世纪,https://cd.lianjia.com/zufang/CD1855808146518310912.html
独栋·龙湖冠寓 成都武侯新城店 国庆特惠 一个月起租套一 3/9号线武青南路地铁 无中介 开间,1700 元/月,34.00-38.00㎡,仅剩2间,https://cd.lianjia.com/apartment/25383.html
整租·凤凰1号•栖云湖 3室1厅 东,1300 元/月,85.98㎡,青白江-青白江-凤凰1号•栖云湖,https://cd.lianjia.com/zufang/CD1855527452676194304.html
整租·瀚城新天地 3室2厅 西南,1000 元/月,100.13㎡,青白江-青白江-瀚城新天地,https://cd.lianjia.com/zufang/CD1855564434043305984.html
独栋·龙湖冠寓 成都丽都店 无中介科园九兴大道地铁口精装一室3/5/7/8四条地铁环绕 1室1厅,2011 元/月,37.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18718.html
整租·金融街金悦府 3室2厅 东南,1620 元/月,121.00㎡,新津-五津-金融街金悦府,https://cd.lianjia.com/zufang/CD1855480010102538240.html
整租·金巴黎 3室1厅 东南,1300 元/月,82.00㎡,龙泉驿-阳光城-金巴黎,https://cd.lianjia.com/zufang/CD1855507184037658624.html
独栋·龙湖冠寓 成都丽都店 带大露台套一 红牌楼/大悦城精装 可短租 无中介 开间,2800 元/月,58.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18718.html
独栋·龙湖冠寓 成都科华中路店 三瓦窑 春熙路 可短租月付 无中介拎包入住 免费健身房 1室1厅,2159 元/月,29.00㎡,仅剩3间,https://cd.lianjia.com/apartment/18737.html
整租·蓉上坊一期 4室1厅 南,5000 元/月,136.00㎡,锦江-合江亭-蓉上坊一期,https://cd.lianjia.com/zufang/CD1855483458059501568.html
整租·保利公园198百合郡 4室2厅 东南,2200 元/月,129.50㎡,新都-保利公园-保利公园198百合郡,https://cd.lianjia.com/zufang/CD1855566297954254848.html
整租·优品时代三期 2室1厅 南,1700 元/月,85.39㎡,双流-蛟龙港-优品时代三期,https://cd.lianjia.com/zufang/CD1856158348194349056.html
独栋·龙湖冠寓 成都科华中路店 近市中心 可短租月付 精装公寓 拎包入住 无中介 平层 1室1厅,2119 元/月,35.00㎡,仅剩3间,https://cd.lianjia.com/apartment/18737.html
整租·新希望D10天府 4室1厅 南,35000 元/月,266.99㎡,锦江-九眼桥-新希望D10天府,https://cd.lianjia.com/zufang/CD1856200980916338688.html
整租·粼云星座 2室1厅 西南,1500 元/月,34.86㎡,新都-大丰-粼云星座,https://cd.lianjia.com/zufang/CD1856252286699831296.html
整租·维港 1室0厅 西北,1800 元/月,37.38㎡,武侯-丽都-维港,https://cd.lianjia.com/zufang/CD1856218390830514176.html
独栋·龙湖冠寓 成都科华中路店 7号线三瓦窑 拎包入住 无中介可短租可月付 平层 1室1厅,2150-2350 元/月,35.00㎡,仅剩3间,https://cd.lianjia.com/apartment/18737.html
整租·百草园 2室2厅 西南,2100 元/月,81.08㎡,青羊-府南新区-百草园,https://cd.lianjia.com/zufang/CD1856261835964022784.html
整租·金色花园二期 3室1厅 南,2950 元/月,113.64㎡,武侯-外双楠-金色花园二期,https://cd.lianjia.com/zufang/CD1856282755885694976.html
整租·南城都汇汇尚园 2室2厅 南,3600 元/月,88.53㎡,高新-市一医院-南城都汇汇尚园,https://cd.lianjia.com/zufang/CD1856265254665715712.html
整租·龙城国际 3室2厅 东,1200 元/月,97.99㎡,郫都-橡树湾-龙城国际,https://cd.lianjia.com/zufang/CD1855914131882770432.html
